Employee_ID,Age,Experience_Years,Education,Department,Job_Level,Performance_Rating,Projects_Completed,Certifications,Weekly_Work_Hours,Remote_Work,City_Tier,Job_Satisfaction,Salary_LPA,Salary_Status
1414,11415,54,31,Bachelor,HR,9,4.1,29,12,50.8,No,Tier 2,3,2.5,High
1415,11416,60,34,Diploma,HR,10,3.5,36,13,45.3,No,Tier 1,4,2.5,High
1416,11417,47,24,Master,HR,7,2.6,21,10,34.4,No,Tier 3,3,2.44,High
1417,11418,33,6,Bachelor,Sales,3,2.9,13,5,40.0,Yes,Tier 3,3,1.2,Low
1418,11419,53,27,Diploma,Sales,7,1.5,30,10,37.5,No,Tier 3,3,2.5,High
1419,11420,26,6,Master,IT,2,3.5,11,4,52.1,No,Tier 2,1,1.41,Low
1420,11421,44,17,Bachelor,Finance,6,4.3,16,8,35.4,No,Tier 1,2,2.05,Low
1421,11422,39,16,Bachelor,Operations,6,2.8,16,7,52.0,No,Tier 1,3,2.09,Low
1422,11423,36,15,Bachelor,Finance,5,3.9,12,6,42.5,No,Tier 3,3,1.89,Low
1423,11424,60,37,Master,Marketing,10,3.8,31,15,37.0,No,Tier 1,4,2.5,High
1424,11425,48,26,Master,Sales,7,3.0,25,10,47.9,No,Tier 1,2,2.5,High
1425,11426,53,28,Master,HR,9,4.5,22,9,46.1,No,Tier 2,4,2.5,High
1426,11427,33,9,Diploma,HR,4,3.3,9,6,36.7,No,Tier 1,4,1.43,Low
1427,11428,45,24,Master,Marketing,8,4.8,27,8,42.9,No,Tier 2,3,2.5,High
1428,11429,56,34,Master,Finance,10,2.4,30,13,49.9,Yes,Tier 2,5,2.5,High
1429,11430,47,21,Master,HR,7,3.3,22,9,41.0,No,Tier 2,2,2.45,High
1430,11431,58,33,Bachelor,Finance,9,3.4,31,13,51.4,No,Tier 3,4,2.5,High
1431,11432,27,7,Master,Operations,3,3.5,8,4,39.3,No,Tier 1,5,1.42,Low
1432,11433,25,4,Master,Marketing,2,4.0,6,0,34.9,Yes,Tier 1,5,1.08,Low
1433,11434,51,27,Diploma,Finance,8,5.0,25,10,43.2,No,Tier 1,4,2.5,High
1434,11435,43,18,Bachelor,Operations,6,3.8,12,8,35.7,Yes,Tier 3,3,2.05,Low
1435,11436,30,4,Master,Finance,3,3.5,9,3,43.6,No,Tier 1,1,1.29,Low
1436,11437,52,25,High School,Finance,7,2.8,23,10,43.0,Yes,Tier 1,4,2.5,High
1437,11438,50,23,PhD,HR,7,2.3,24,10,39.2,No,Tier 2,3,2.5,High
1438,11439,59,35,Master,IT,9,4.3,32,14,52.4,Yes,Tier 1,2,2.5,High
1439,11440,51,31,Bachelor,Sales,8,3.1,27,11,43.0,Yes,Tier 3,3,2.5,High
1440,11441,38,18,Bachelor,Finance,6,5.0,18,7,47.3,No,Tier 3,5,2.28,High
1441,11442,56,30,Diploma,Finance,8,4.1,28,13,47.6,Yes,Tier 2,2,2.5,High
1442,11443,22,1,PhD,Finance,2,3.7,7,2,51.8,No,Tier 2,2,1.13,Low
1443,11444,34,8,Bachelor,IT,4,3.8,10,4,37.0,No,Tier 1,1,1.53,Low
1444,11445,33,10,Master,Operations,3,3.8,12,5,34.2,No,Tier 2,1,1.39,Low
1445,11446,49,29,Bachelor,Marketing,9,3.0,23,13,51.6,Yes,Tier 2,4,2.5,High
1446,11447,32,7,Diploma,HR,3,2.4,8,3,45.9,No,Tier 1,3,1.23,Low
1447,11448,59,36,High School,IT,10,3.1,35,13,43.6,Yes,Tier 1,4,2.5,High
1448,11449,22,0,Bachelor,Operations,1,3.5,4,0,42.3,No,Tier 3,1,0.66,Low
1449,11450,52,25,PhD,Finance,7,3.1,20,9,41.4,No,Tier 1,5,2.5,High
1450,11451,33,11,Bachelor,Operations,3,2.7,9,6,47.3,Yes,Tier 2,1,1.45,Low
1451,11452,47,23,Bachelor,IT,6,3.0,20,9,35.8,Yes,Tier 1,3,2.5,High
1452,11453,37,14,Bachelor,IT,4,4.2,17,8,45.4,Yes,Tier 1,5,1.92,Low
1453,11454,60,36,Bachelor,IT,10,4.0,34,14,48.2,No,Tier 3,4,2.5,High
1454,11455,51,25,Bachelor,Marketing,7,3.6,14,10,46.7,Yes,Tier 1,4,2.5,High
1455,11456,54,31,Master,Sales,8,3.9,28,11,42.6,No,Tier 2,1,2.5,High
1456,11457,44,18,Bachelor,HR,6,2.8,18,6,43.0,No,Tier 1,1,2.1,High
1457,11458,55,33,Bachelor,Marketing,10,3.0,27,12,49.4,No,Tier 1,4,2.5,High
1458,11459,26,6,Diploma,Marketing,2,3.7,7,4,45.9,No,Tier 3,4,1.06,Low
1459,11460,39,12,PhD,Sales,4,2.8,16,5,51.8,Yes,Tier 2,2,1.76,Low
1460,11461,50,28,Diploma,Marketing,9,3.6,26,11,34.3,No,Tier 3,3,2.5,High
1461,11462,27,0,High School,IT,1,2.7,2,1,47.5,No,Tier 3,2,0.59,Low
1462,11463,30,10,Master,IT,3,2.4,11,3,38.9,No,Tier 3,2,1.45,Low
1463,11464,52,26,Bachelor,Operations,8,4.0,23,10,42.6,Yes,Tier 3,4,2.5,High
1464,11465,54,34,Bachelor,Finance,9,4.2,31,13,49.9,Yes,Tier 1,3,2.5,High
1465,11466,48,21,Bachelor,Marketing,7,3.1,16,8,38.0,Yes,Tier 3,4,2.29,High
1466,11467,35,8,Master,Finance,3,2.5,8,4,53.6,Yes,Tier 1,2,1.48,Low
1467,11468,50,26,Diploma,HR,8,2.1,26,11,48.5,Yes,Tier 1,2,2.5,High
1468,11469,57,32,Master,IT,10,4.7,28,13,45.9,No,Tier 1,4,2.5,High
1469,11470,49,27,Bachelor,Operations,8,3.6,22,12,38.3,No,Tier 1,1,2.5,High
1470,11471,42,19,Bachelor,HR,5,3.1,16,9,42.1,No,Tier 2,1,2.04,Low
1471,11472,24,0,Bachelor,Operations,2,3.3,5,2,41.2,No,Tier 1,4,0.9,Low
1472,11473,40,18,Bachelor,Sales,5,2.3,16,8,36.8,Yes,Tier 1,5,2.06,Low
1473,11474,52,28,Master,IT,9,3.9,27,13,48.5,No,Tier 2,5,2.5,High
1474,11475,56,36,Bachelor,HR,10,4.8,30,14,41.0,No,Tier 1,1,2.5,High
1475,11476,24,0,Bachelor,Sales,2,3.0,1,0,42.1,No,Tier 2,3,0.76,Low
1476,11477,47,26,Bachelor,HR,7,5.0,24,8,42.4,No,Tier 1,2,2.5,High
1477,11478,37,16,PhD,Operations,5,3.4,16,7,41.9,Yes,Tier 1,3,2.04,Low
1478,11479,32,9,Bachelor,Sales,4,4.6,12,5,45.7,No,Tier 1,1,1.66,Low
1479,11480,42,18,Master,Sales,5,3.7,20,9,39.9,Yes,Tier 1,4,2.2,High
1480,11481,37,11,Bachelor,IT,3,3.7,11,4,48.1,Yes,Tier 2,5,1.54,Low
1481,11482,30,7,High School,Finance,2,4.7,9,5,40.0,Yes,Tier 2,1,1.05,Low
1482,11483,21,0,Diploma,Operations,2,4.0,2,3,42.9,No,Tier 1,3,0.82,Low
1483,11484,42,19,Bachelor,Operations,5,3.7,20,9,36.5,Yes,Tier 1,3,2.17,High
1484,11485,46,25,Diploma,Sales,8,2.2,24,10,48.4,No,Tier 1,1,2.5,High
1485,11486,38,15,High School,Sales,5,2.5,13,6,49.6,Yes,Tier 3,2,1.67,Low
1486,11487,34,13,Master,IT,5,3.8,12,5,46.6,No,Tier 1,3,1.93,Low
1487,11488,49,22,Master,Finance,6,4.5,21,10,43.9,No,Tier 3,2,2.5,High
1488,11489,32,12,Master,Operations,5,3.6,16,6,42.8,Yes,Tier 2,2,1.78,Low
1489,11490,56,30,Diploma,Marketing,8,3.1,29,11,35.2,Yes,Tier 1,4,2.5,High
1490,11491,55,31,Diploma,Marketing,8,2.3,25,15,36.2,No,Tier 3,1,2.5,High
1491,11492,32,5,High School,Finance,3,3.0,5,1,46.8,Yes,Tier 2,1,1.04,Low
1492,11493,27,0,Master,HR,2,3.6,1,1,42.1,No,Tier 2,2,0.87,Low
1493,11494,49,26,Master,IT,8,2.9,22,9,36.2,No,Tier 1,4,2.5,High
1494,11495,31,10,Bachelor,Finance,3,2.9,6,5,36.0,Yes,Tier 2,3,1.38,Low
1495,11496,53,31,Diploma,Marketing,8,3.5,30,9,46.2,Yes,Tier 1,3,2.5,High
1496,11497,26,0,Bachelor,Sales,2,4.4,2,3,47.4,No,Tier 1,1,0.91,Low
1497,11498,35,8,Bachelor,Marketing,4,3.9,11,5,35.3,Yes,Tier 3,2,1.35,Low
1498,11499,52,29,Bachelor,Sales,8,3.7,25,11,43.8,Yes,Tier 3,4,2.5,High
1499,11500,31,6,Bachelor,IT,2,3.6,8,3,44.9,Yes,Tier 1,4,1.26,Low
1500,11501,43,23,Master,Sales,7,3.9,20,10,40.1,Yes,Tier 2,3,2.5,High
1501,11502,46,26,Diploma,Finance,7,3.4,24,11,49.2,Yes,Tier 2,3,2.5,High
1502,11503,54,32,High School,Sales,9,3.2,26,13,41.3,No,Tier 1,5,2.5,High
1503,11504,54,33,PhD,HR,9,4.0,29,12,34.4,No,Tier 1,5,2.5,High
1504,11505,49,26,Diploma,Finance,7,3.4,27,10,42.0,No,Tier 1,2,2.5,High
1505,11506,24,0,High School,IT,1,2.7,4,3,49.8,Yes,Tier 2,5,0.68,Low
1506,11507,37,16,Diploma,Finance,5,4.4,17,8,41.3,Yes,Tier 3,4,1.89,Low
1507,11508,55,35,High School,HR,10,2.3,28,13,37.8,No,Tier 1,5,2.5,High
1508,11509,33,12,Bachelor,IT,4,4.5,14,6,46.1,No,Tier 2,1,1.75,Low
1509,11510,59,39,Master,Marketing,10,3.8,36,15,44.3,Yes,Tier 2,1,2.5,High
1510,11511,35,14,Bachelor,HR,5,2.9,15,7,43.0,Yes,Tier 2,3,1.77,Low
1511,11512,49,27,Bachelor,IT,7,3.5,25,12,45.4,No,Tier 1,3,2.5,High
1512,11513,49,25,Master,Sales,8,3.2,23,9,39.5,No,Tier 2,2,2.5,High
1513,11514,31,9,Bachelor,Finance,4,4.0,12,4,40.0,Yes,Tier 3,1,1.46,Low
1514,11515,52,30,Master,IT,9,4.0,30,12,46.6,No,Tier 1,2,2.5,High
1515,11516,22,0,Master,Finance,1,3.8,4,1,38.2,No,Tier 1,2,0.76,Low
1516,11517,34,10,High School,Sales,4,4.0,9,4,51.1,No,Tier 3,5,1.49,Low
1517,11518,40,13,Master,IT,4,3.4,11,7,49.1,No,Tier 1,3,1.88,Low
1518,11519,42,15,Bachelor,Marketing,5,4.6,17,6,37.3,Yes,Tier 3,2,1.93,Low
1519,11520,31,8,PhD,HR,4,4.3,7,2,50.4,No,Tier 1,2,1.62,Low
1520,11521,47,21,Bachelor,IT,7,3.2,20,10,43.8,No,Tier 1,3,2.41,High
1521,11522,23,0,PhD,Sales,2,4.0,2,1,49.9,No,Tier 1,3,1.06,Low
1522,11523,37,14,Master,IT,4,4.0,12,7,43.7,No,Tier 1,1,1.93,Low
1523,11524,48,26,Diploma,Finance,8,3.3,26,11,42.1,No,Tier 1,3,2.5,High
1524,11525,49,27,Bachelor,Operations,8,3.3,26,11,41.6,Yes,Tier 2,5,2.5,High
1525,11526,41,21,PhD,IT,6,4.3,16,6,30.8,Yes,Tier 1,1,2.42,High
1526,11527,36,16,Master,Marketing,5,3.5,17,4,47.6,No,Tier 3,2,1.99,Low
1527,11528,57,31,High School,IT,8,3.7,29,11,39.5,Yes,Tier 2,5,2.5,High
1528,11529,40,17,Master,HR,6,4.4,19,7,47.8,Yes,Tier 2,5,2.3,High
1529,11530,26,1,Bachelor,IT,1,5.0,4,3,51.4,Yes,Tier 1,1,1.07,Low
1530,11531,39,12,High School,Operations,4,3.2,16,6,40.1,No,Tier 2,2,1.52,Low
1531,11532,25,0,Bachelor,Finance,1,3.4,3,5,39.8,Yes,Tier 2,1,0.79,Low
1532,11533,23,0,Diploma,IT,1,3.5,2,0,48.0,No,Tier 1,4,0.72,Low
1533,11534,21,1,Master,Marketing,1,3.6,1,2,40.7,Yes,Tier 3,4,0.81,Low
1534,11535,58,32,Bachelor,Sales,9,3.7,26,12,49.6,Yes,Tier 1,1,2.5,High
1535,11536,35,9,Master,IT,4,3.2,8,5,39.5,Yes,Tier 1,2,1.62,Low
1536,11537,54,34,High School,IT,9,2.7,31,15,50.2,Yes,Tier 2,2,2.5,High
1537,11538,55,30,Bachelor,HR,9,4.6,26,14,41.5,No,Tier 2,3,2.5,High
1538,11539,45,24,Diploma,Marketing,7,3.9,23,10,44.7,No,Tier 1,5,2.5,High
1539,11540,44,23,Diploma,Operations,6,3.2,18,10,47.9,No,Tier 3,1,2.29,High
1540,11541,32,12,High School,Sales,4,3.8,10,6,45.6,Yes,Tier 2,5,1.6,Low
1541,11542,38,17,Diploma,Finance,6,4.7,14,6,48.4,No,Tier 2,5,2.09,Low
1542,11543,35,11,Bachelor,IT,3,3.0,17,5,35.7,Yes,Tier 1,4,1.59,Low
1543,11544,36,13,Bachelor,Operations,4,3.6,13,5,41.0,Yes,Tier 3,4,1.68,Low
1544,11545,47,24,Bachelor,Sales,7,2.6,22,9,43.3,No,Tier 1,1,2.5,High
1545,11546,28,8,Bachelor,Finance,3,3.4,9,3,39.2,No,Tier 2,1,1.35,Low
1546,11547,45,23,Master,Operations,7,3.9,25,9,47.9,Yes,Tier 1,2,2.5,High
1547,11548,37,10,Master,Marketing,4,2.8,7,5,40.4,Yes,Tier 2,1,1.58,Low
1548,11549,49,24,Bachelor,Marketing,8,3.4,22,10,39.2,No,Tier 1,2,2.5,High
1549,11550,28,8,Bachelor,Sales,4,4.0,5,5,47.7,Yes,Tier 1,2,1.51,Low
1550,11551,35,14,Diploma,Finance,5,3.9,8,8,37.8,No,Tier 3,1,1.76,Low
1551,11552,47,22,PhD,Marketing,6,2.7,19,11,38.0,No,Tier 1,2,2.45,High
1552,11553,27,5,High School,Sales,2,3.7,8,3,45.5,No,Tier 1,5,1.01,Low
1553,11554,23,2,Bachelor,Marketing,1,3.9,3,3,49.7,Yes,Tier 2,2,0.91,Low
1554,11555,49,23,Bachelor,Marketing,7,3.6,22,12,43.8,No,Tier 2,5,2.5,High
1555,11556,44,17,Bachelor,Operations,5,4.2,17,8,34.9,Yes,Tier 1,5,2.02,Low
1556,11557,23,0,Diploma,Operations,2,3.1,3,2,46.4,Yes,Tier 1,5,0.86,Low
1557,11558,40,19,Master,Marketing,5,3.8,21,6,40.0,No,Tier 3,3,2.1,High
1558,11559,35,11,Diploma,HR,4,2.7,10,4,48.6,Yes,Tier 2,3,1.53,Low
1559,11560,45,20,Bachelor,Operations,6,2.5,20,8,41.1,Yes,Tier 1,2,2.24,High
1560,11561,50,26,Diploma,Finance,7,4.0,19,12,48.7,No,Tier 3,1,2.5,High
1561,11562,34,9,High School,Sales,3,3.5,10,4,40.9,No,Tier 2,2,1.27,Low
1562,11563,27,2,Master,Sales,1,3.2,4,2,39.6,Yes,Tier 1,3,0.97,Low
1563,11564,37,12,Diploma,Finance,5,2.8,10,7,33.4,Yes,Tier 1,4,1.68,Low
1564,11565,40,15,Master,Finance,4,4.0,16,6,39.7,Yes,Tier 1,4,1.96,Low
1565,11566,56,31,Bachelor,Finance,8,2.5,26,12,43.9,Yes,Tier 3,2,2.5,High
1566,11567,29,8,High School,Finance,3,4.1,14,4,43.5,No,Tier 1,3,1.36,Low
1567,11568,58,33,PhD,IT,10,3.8,23,14,46.1,No,Tier 1,5,2.5,High
1568,11569,42,21,Diploma,Sales,6,2.6,20,9,49.2,No,Tier 3,3,2.23,High
1569,11570,22,0,Master,IT,1,3.6,3,2,43.1,Yes,Tier 1,2,0.93,Low
1570,11571,44,20,Diploma,Marketing,6,5.0,18,8,43.3,Yes,Tier 2,3,2.24,High
1571,11572,28,2,Master,Marketing,1,4.3,3,0,48.6,Yes,Tier 1,4,0.96,Low
1572,11573,31,6,High School,Sales,2,3.0,8,4,44.2,Yes,Tier 2,5,1.11,Low
1573,11574,33,11,Bachelor,Marketing,4,4.0,14,5,38.4,Yes,Tier 1,2,1.73,Low
1574,11575,37,12,Master,Finance,5,2.6,8,6,40.4,Yes,Tier 1,2,1.74,Low
1575,11576,28,3,PhD,IT,2,2.6,3,2,32.4,Yes,Tier 2,1,0.99,Low
1576,11577,41,17,Master,Finance,5,3.5,14,7,38.3,No,Tier 2,5,2.11,High
1577,11578,38,11,Master,Marketing,4,3.9,9,5,34.5,No,Tier 2,2,1.62,Low
1578,11579,50,27,Master,Operations,7,4.0,25,10,44.8,No,Tier 2,3,2.5,High
1579,11580,38,14,Diploma,IT,4,4.0,16,5,49.1,Yes,Tier 2,3,1.84,Low
1580,11581,51,29,Bachelor,Finance,8,3.8,29,12,38.3,No,Tier 2,3,2.5,High
1581,11582,58,35,Bachelor,Sales,9,2.5,33,14,38.5,No,Tier 2,3,2.5,High
1582,11583,52,32,Bachelor,Finance,10,3.5,30,11,47.7,Yes,Tier 2,2,2.5,High
1583,11584,31,11,Bachelor,Operations,4,4.1,8,5,40.7,No,Tier 2,4,1.55,Low
1584,11585,45,18,Bachelor,Marketing,6,3.8,21,8,44.3,No,Tier 2,5,2.23,High
1585,11586,53,31,Diploma,IT,8,3.6,27,13,46.7,No,Tier 1,3,2.5,High
1586,11587,58,34,Master,Sales,10,3.7,33,13,39.5,Yes,Tier 1,2,2.5,High
1587,11588,28,7,Diploma,IT,3,3.7,5,4,39.6,No,Tier 1,2,1.28,Low
1588,11589,31,9,Bachelor,Sales,3,2.2,10,5,40.5,No,Tier 3,3,1.31,Low
1589,11590,42,16,Bachelor,IT,6,4.3,18,8,35.2,Yes,Tier 2,1,2.1,High
1590,11591,44,21,Master,Marketing,6,3.4,20,7,45.4,No,Tier 2,2,2.38,High
1591,11592,37,14,Master,Sales,5,4.0,12,8,46.0,No,Tier 1,5,2.0,Low
1592,11593,32,7,Bachelor,HR,3,2.0,12,4,43.4,Yes,Tier 1,5,1.36,Low
1593,11594,52,32,Diploma,IT,10,4.6,26,13,49.8,No,Tier 3,1,2.5,High
1594,11595,35,8,Bachelor,IT,3,2.7,9,3,41.7,No,Tier 3,2,1.24,Low
1595,11596,36,13,High School,Finance,5,5.0,15,6,46.1,Yes,Tier 1,1,1.9,Low
1596,11597,42,20,Bachelor,Sales,7,4.9,24,9,45.4,Yes,Tier 2,2,2.49,High
1597,11598,48,25,Bachelor,Operations,8,2.6,22,8,39.0,No,Tier 1,2,2.5,High
1598,11599,40,13,High School,HR,5,4.0,13,5,48.8,No,Tier 1,1,1.77,Low
1599,11600,53,26,Bachelor,Marketing,7,2.8,23,9,43.6,Yes,Tier 2,4,2.5,High
1600,11601,30,3,PhD,Finance,1,3.1,6,1,47.9,Yes,Tier 2,3,0.97,Low
1601,11602,60,38,PhD,HR,10,3.1,35,14,36.5,No,Tier 2,3,2.5,High
1602,11603,52,31,Bachelor,Sales,9,3.8,31,12,43.5,No,Tier 1,3,2.5,High
1603,11604,53,28,High School,HR,9,3.7,27,13,40.7,Yes,Tier 1,1,2.5,High
1604,11605,22,2,Diploma,IT,1,2.7,3,1,38.7,No,Tier 1,2,0.76,Low
1605,11606,53,30,Bachelor,IT,9,3.8,29,12,50.0,Yes,Tier 1,2,2.5,High
1606,11607,53,31,PhD,Finance,9,3.4,28,11,44.0,Yes,Tier 2,5,2.5,High
1607,11608,33,9,Diploma,Sales,3,2.3,12,2,35.6,No,Tier 1,2,1.24,Low
1608,11609,50,30,Master,Sales,8,3.2,29,12,40.5,Yes,Tier 1,4,2.5,High
1609,11610,53,32,Diploma,HR,9,4.6,33,13,47.7,No,Tier 1,3,2.5,High
1610,11611,33,11,PhD,Finance,4,3.2,11,6,38.7,Yes,Tier 2,4,1.77,Low
1611,11612,46,20,Bachelor,Sales,6,2.3,18,7,38.2,No,Tier 2,3,2.18,High
1612,11613,42,16,Master,Operations,5,4.0,17,7,42.3,Yes,Tier 2,1,2.03,Low
1613,11614,59,34,Bachelor,Operations,10,2.9,33,14,45.3,Yes,Tier 1,4,2.5,High
1614,11615,22,0,Bachelor,IT,1,3.6,3,3,39.4,No,Tier 1,2,0.86,Low
1615,11616,58,37,Diploma,HR,10,3.4,36,15,45.0,No,Tier 1,3,2.5,High
1616,11617,59,38,Diploma,Marketing,10,4.6,35,15,43.2,No,Tier 1,5,2.5,High
1617,11618,46,21,PhD,IT,6,3.4,19,10,43.8,No,Tier 1,4,2.5,High
1618,11619,35,12,Master,Finance,5,2.8,14,6,31.0,No,Tier 1,1,1.71,Low
1619,11620,54,31,Master,Sales,8,3.2,27,12,43.1,No,Tier 2,5,2.5,High
1620,11621,60,38,Bachelor,IT,10,2.7,34,15,41.7,No,Tier 3,1,2.5,High
1621,11622,31,7,Master,Marketing,2,3.4,6,4,45.0,No,Tier 1,3,1.29,Low
1622,11623,23,1,High School,Marketing,2,4.7,4,3,39.7,No,Tier 3,4,0.79,Low
1623,11624,26,2,Bachelor,Operations,1,4.3,7,3,41.1,No,Tier 1,1,0.95,Low
1624,11625,29,8,Bachelor,Finance,4,4.8,11,3,45.7,Yes,Tier 2,5,1.58,Low
1625,11626,26,6,Bachelor,IT,3,3.8,9,2,50.2,No,Tier 2,5,1.3,Low
1626,11627,29,7,Bachelor,HR,3,3.6,9,4,36.4,Yes,Tier 3,2,1.22,Low
1627,11628,59,37,Diploma,IT,10,2.9,33,12,45.6,Yes,Tier 1,1,2.5,High
1628,11629,51,27,Bachelor,Operations,8,3.7,21,11,49.1,Yes,Tier 1,4,2.5,High
1629,11630,52,25,Master,Marketing,8,3.4,22,10,46.5,No,Tier 1,4,2.5,High
1630,11631,32,11,Bachelor,Finance,3,4.0,12,7,48.8,No,Tier 1,2,1.77,Low
1631,11632,28,7,Diploma,Finance,2,2.8,6,4,40.3,No,Tier 3,5,1.02,Low
1632,11633,28,2,Diploma,HR,2,3.5,1,3,49.2,Yes,Tier 2,1,0.94,Low
1633,11634,48,21,Diploma,Finance,7,2.5,23,8,39.4,No,Tier 2,5,2.36,High
1634,11635,40,16,Bachelor,Operations,5,3.7,16,9,43.3,No,Tier 2,1,2.01,Low
1635,11636,27,6,Bachelor,Operations,3,3.9,8,5,40.5,Yes,Tier 3,1,1.2,Low
1636,11637,31,4,Bachelor,Operations,3,2.4,8,3,40.7,Yes,Tier 1,1,1.18,Low
1637,11638,40,15,Master,Finance,5,2.6,13,4,34.4,Yes,Tier 1,5,1.79,Low
1638,11639,36,9,Bachelor,Finance,4,2.7,9,6,33.1,No,Tier 3,5,1.37,Low
1639,11640,24,1,Master,Operations,1,3.4,8,4,48.9,No,Tier 1,5,1.06,Low
1640,11641,26,0,Diploma,Finance,2,2.6,2,2,34.0,No,Tier 1,3,0.7,Low
1641,11642,42,17,Bachelor,Finance,5,4.4,16,7,44.3,No,Tier 1,5,2.19,High
1642,11643,46,26,Master,Marketing,8,3.8,22,10,36.5,Yes,Tier 2,2,2.5,High
1643,11644,23,1,Diploma,IT,1,3.9,2,0,38.8,No,Tier 2,3,0.67,Low
1644,11645,34,8,Diploma,Sales,4,2.5,12,3,46.4,Yes,Tier 1,1,1.35,Low
1645,11646,31,11,Master,Finance,3,4.3,6,7,43.8,Yes,Tier 2,4,1.67,Low
1646,11647,38,16,Bachelor,Sales,6,3.9,15,8,42.4,No,Tier 2,3,2.07,Low
1647,11648,32,9,Master,Sales,3,3.1,11,4,48.7,No,Tier 3,3,1.43,Low
1648,11649,43,16,High School,Marketing,6,2.5,20,6,41.6,No,Tier 2,1,1.92,Low
1649,11650,32,11,Master,Finance,4,3.5,9,8,49.1,No,Tier 2,5,1.84,Low
1650,11651,33,8,Bachelor,Operations,3,3.2,6,3,37.7,Yes,Tier 2,5,1.26,Low
1651,11652,45,21,High School,Sales,6,3.2,18,8,37.1,Yes,Tier 1,3,2.08,Low
1652,11653,39,14,Bachelor,Finance,4,3.0,16,6,42.3,Yes,Tier 1,5,1.72,Low
1653,11654,56,33,Diploma,HR,9,4.0,30,11,43.0,No,Tier 2,3,2.5,High
1654,11655,28,8,Bachelor,Operations,3,1.8,6,4,38.7,No,Tier 1,4,1.28,Low
1655,11656,49,25,High School,HR,8,4.4,23,9,41.6,No,Tier 1,4,2.5,High
1656,11657,52,31,Diploma,HR,8,4.1,32,11,49.8,Yes,Tier 2,1,2.5,High
1657,11658,38,15,Bachelor,Sales,4,3.6,16,8,41.0,No,Tier 1,2,1.83,Low
1658,11659,26,2,High School,HR,2,3.4,5,1,33.3,No,Tier 1,2,0.77,Low
1659,11660,38,15,Master,Marketing,4,4.2,16,6,34.3,No,Tier 2,5,1.94,Low
1660,11661,39,12,High School,Marketing,4,3.5,14,4,53.4,No,Tier 2,2,1.46,Low
1661,11662,42,19,Bachelor,Sales,5,3.3,15,8,50.3,No,Tier 3,4,2.11,High
1662,11663,57,36,Diploma,Finance,10,4.2,31,12,40.8,Yes,Tier 2,1,2.5,High
1663,11664,52,26,Bachelor,IT,7,4.9,23,10,47.1,Yes,Tier 2,4,2.5,High
1664,11665,23,1,Master,Finance,2,2.9,3,2,44.3,Yes,Tier 1,3,0.94,Low
1665,11666,48,24,Diploma,Finance,8,3.8,24,11,49.4,Yes,Tier 1,5,2.5,High
1666,11667,30,3,PhD,Finance,1,2.8,4,2,37.6,Yes,Tier 1,5,1.04,Low
1667,11668,55,34,Diploma,Finance,10,3.8,29,15,37.8,Yes,Tier 2,2,2.5,High
1668,11669,49,26,Master,Operations,7,3.0,21,9,49.6,Yes,Tier 2,3,2.5,High
1669,11670,35,8,Bachelor,IT,3,4.3,10,4,35.5,No,Tier 2,2,1.3,Low
1670,11671,53,32,Master,Operations,9,3.4,31,14,43.3,No,Tier 2,2,2.5,High
1671,11672,27,1,Bachelor,HR,1,3.5,3,5,42.8,No,Tier 1,2,0.8,Low
1672,11673,32,5,Bachelor,Finance,2,4.6,9,5,46.9,Yes,Tier 2,3,1.2,Low
1673,11674,50,23,Diploma,Marketing,7,3.0,21,9,43.7,Yes,Tier 1,2,2.48,High
1674,11675,41,19,Diploma,Sales,6,3.9,12,8,42.3,Yes,Tier 1,5,2.19,High
1675,11676,51,26,Master,Sales,8,3.1,24,11,41.1,No,Tier 2,2,2.5,High
1676,11677,44,20,Bachelor,Operations,7,4.3,19,9,38.0,No,Tier 3,3,2.31,High
1677,11678,40,18,Bachelor,Operations,5,4.7,18,6,42.2,Yes,Tier 3,3,2.1,High
1678,11679,57,37,Master,Marketing,10,3.3,33,14,48.8,No,Tier 3,4,2.5,High
1679,11680,24,0,Bachelor,Finance,2,2.1,1,1,41.6,Yes,Tier 1,2,0.84,Low
1680,11681,48,26,PhD,IT,7,3.1,27,9,50.0,No,Tier 1,3,2.5,High
1681,11682,40,17,Master,HR,6,5.0,16,7,46.7,Yes,Tier 1,2,2.27,High
1682,11683,44,20,Bachelor,Sales,7,3.1,19,9,45.4,Yes,Tier 1,1,2.4,High
1683,11684,52,28,Master,HR,9,4.7,27,12,42.2,No,Tier 1,5,2.5,High
1684,11685,56,35,High School,IT,10,3.1,31,13,39.9,No,Tier 2,5,2.5,High
1685,11686,54,31,Bachelor,Operations,8,3.1,34,12,51.4,No,Tier 2,2,2.5,High
1686,11687,56,36,Bachelor,Sales,10,4.0,31,14,47.0,No,Tier 3,5,2.5,High
1687,11688,22,0,Diploma,HR,2,3.9,4,2,42.3,Yes,Tier 3,5,0.77,Low
1688,11689,35,8,Master,Operations,4,4.1,8,5,51.5,Yes,Tier 1,1,1.66,Low
1689,11690,54,28,Master,IT,9,3.5,28,11,46.1,No,Tier 3,5,2.5,High
1690,11691,56,34,Bachelor,HR,10,4.2,31,13,35.9,No,Tier 2,5,2.5,High
1691,11692,26,5,Bachelor,Finance,3,4.1,6,2,40.9,No,Tier 2,3,1.14,Low
1692,11693,59,37,PhD,Operations,10,4.2,30,14,46.6,Yes,Tier 2,5,2.5,High
